"Id","SalePrice"
1461,110686.685500698
1462,145188.864347472
1463,169860.940161954
1464,191409.167605597
1465,197822.540039879
1466,167803.539326541
1467,184197.041665329
1468,161684.415130491
1469,196365.152375199
1470,124680.849869485
1471,172435.838739345
1472,101402.306974297
1473,94288.2086101298
1474,140466.650123573
1475,113073.54341901
1476,352309.857309391
1477,249164.422703566
1478,312620.368504562
1479,317225.496329865
1480,487878.740780933
1481,340800.559206176
1482,217919.008900238
1483,168717.11183478
1484,168720.943358037
1485,203206.303791767
1486,189337.516792385
1487,322965.989114463
1488,234077.886612065
1489,187828.12861054
1490,222035.704635657
1491,191243.455680212
1492,90072.7207732703
1493,186342.254145314
1494,283881.921899616
1495,291372.361351773
1496,230433.82629118
1497,174351.417729271
1498,203011.358268532
1499,171694.290653724
1500,162910.346701267
1501,180249.56234554
1502,159278.606569243
1503,270916.161329154
1504,253240.45366413
1505,231422.94064264
1506,187586.062478793
1507,235562.130951632
1508,195546.506053697
1509,167266.001043324
1510,144763.281863101
1511,168877.371372441
1512,162189.43338492
1513,141237.743855474
1514,154323.727323262
1515,193299.0964704
1516,145169.859342475
1517,162028.377139699
1518,126815.417275413
1519,198914.173233965
1520,126978.190427166
1521,120862.183359552
1522,169742.334042549
1523,109987.979041244
1524,117917.775225031
1525,117448.398348985
1526,108515.494778872
1527,117314.651246675
1528,135435.050394638
1529,157280.972526561
1530,188433.089550233
1531,128241.254564121
1532,92728.497942522
1533,146566.326824459
1534,122036.726873271
1535,124851.118144244
1536,102603.43047256
1537,55039.012517902
1538,125761.768286235
1539,209675.822190031
1540,79446.0012354805
1541,136569.964370413
1542,134374.040553352
1543,176251.591925987
1544,91213.4010588023
1545,119731.442970082
1546,152029.076135144
1547,134516.704670308
1548,141933.51356125
1549,133370.525719976
1550,136850.116738846
1551,102843.390826407
1552,132840.320060226
1553,123739.120784654
1554,121037.43006546
1555,150633.906718679
1556,98034.6459353416
1557,97426.3688815725
1558,106010.714480943
1559,50447.5157312955
1560,135054.371239757
1561,116055.278294784
1562,135122.744849071
1563,121383.552824631
1564,145357.776589437
1565,143485.24087115
1566,229267.292880325
1567,82282.7041107985
1568,241144.855520044
1569,118194.7030983
1570,140696.69645232
1571,110930.85478335
1572,128639.415433352
1573,185746.161993784
1574,114017.694907446
1575,220816.841350426
1576,260879.40708937
1577,182666.617313409
1578,155780.262186512
1579,148111.659304212
1580,196100.138489268
1581,159086.09862143
1582,136232.772635894
1583,274944.321611731
1584,216809.330569688
1585,141169.417880872
1586,88980.8601273447
1587,108583.969106283
1588,149303.679277221
1589,86876.0738585824
1590,131117.990967861
1591,89637.552833836
1592,109976.054378317
1593,133921.374590987
1594,138399.916464625
1595,99270.2720481927
1596,224346.131277351
1597,197690.333701449
1598,234093.236386202
1599,154853.374921129
1600,146380.175430996
1601,69289.745815227
1602,111151.109057021
1603,64703.9828047368
1604,239432.387961283
1605,233042.020179915
1606,167955.813149015
1607,197470.888468458
1608,227850.932790906
1609,178808.342444537
1610,155295.50784915
1611,142436.625886344
1612,166903.702032072
1613,158051.632503907
1614,116666.391263863
1615,89309.6434539916
1616,76856.1313434534
1617,88872.1526129823
1618,146817.091091671
1619,145173.090056492
1620,132120.28957062
1621,131675.752709311
1622,140304.403789244
1623,248123.310046553
1624,195011.057606552
1625,114498.847625089
1626,168808.987530909
1627,185501.988703182
1628,275126.557034756
1629,189815.403370667
1630,326073.032129473
1631,257916.055177246
1632,245374.410051876
1633,189591.74525822
1634,189108.694595056
1635,177931.884854874
1636,156077.229221726
1637,187034.804448899
1638,178617.384804894
1639,182279.214169317
1640,244195.824713356
1641,171023.970815403
1642,257994.035429589
1643,226029.247637788
1644,244346.966626714
1645,184415.231948852
1646,170024.854471483
1647,158832.331714706
1648,130313.300389537
1649,147551.787940013
1650,117739.962122702
1651,124179.958250892
1652,102053.392575001
1653,104290.058529972
1654,150459.735406716
1655,136205.53891904
1656,140402.015482344
1657,155754.683068737
1658,152455.051053311
1659,126691.080794742
1660,152998.89519325
1661,439780.655113746
1662,405282.699052579
1663,367149.204998234
1664,515856.171752811
1665,315590.709584641
1666,307249.344634074
1667,354996.487642088
1668,344609.715767151
1669,320698.442791676
1670,350616.863457525
1671,256297.377697844
1672,413864.660733297
1673,302807.068282543
1674,245452.750816865
