"Id","SalePrice"
1461,127142.09375
1462,152374.890625
1463,183925.859375
1464,204980.890625
1465,187152.28125
1466,179699.828125
1467,179250.984375
1468,168914.078125
1469,181661.390625
1470,134752.703125
1471,198107.71875
1472,94708.046875
1473,109211.1484375
1474,140968.359375
1475,113339.8828125
1476,355486.1875
1477,252302.375
1478,302565.46875
1479,254296.28125
1480,586460.25
1481,313383
1482,205909.171875
1483,159455.390625
1484,171041.796875
1485,176482.0625
1486,208282.71875
1487,331458.375
1488,233177.0625
1489,212099.046875
1490,225613.5625
1491,180040.421875
1492,72449.015625
1493,208350.21875
1494,272475.78125
1495,271082.59375
1496,249308.625
1497,172107.515625
1498,157955.296875
1499,159417.03125
1500,156602.125
1501,194522.4375
1502,151248.15625
1503,260294.375
1504,224451.078125
1505,226607.9375
1506,182105.09375
1507,246189.546875
1508,196135.359375
1509,159140.15625
1510,156366.34375
1511,156901.671875
1512,156991.46875
1513,137310.1875
1514,189690.140625
1515,250486.28125
1516,143460.625
1517,168666.375
1518,119150.3828125
1519,238870.484375
1520,138942.921875
1521,140733.515625
1522,154865.484375
1523,107214.6953125
1524,112184.5703125
1525,119987.0390625
1526,123532.8671875
1527,104756.28125
1528,124863.125
1529,158593.984375
1530,174025.4375
1531,101451.234375
1532,93238.2109375
1533,140432.109375
1534,109442.40625
1535,156293.796875
1536,97415.609375
1537,76755.6328125
1538,169947.140625
1539,194900.578125
1540,112766.3203125
1541,149417.390625
1542,127235.65625
1543,189845.5
1544,68179.9609375
1545,114053.0078125
1546,117461.890625
1547,134713.421875
1548,139225.78125
1549,130832.0390625
1550,150751.765625
1551,116648.265625
1552,132375.59375
1553,145425.546875
1554,103550.8125
1555,167836.703125
1556,103608.9609375
1557,114257.0390625
1558,99359.7421875
1559,123527.2734375
1560,138749.265625
1561,118425.9453125
1562,123505.7109375
1563,121755.8046875
1564,165414.3125
1565,141076.984375
1566,219460.890625
1567,63975.20703125
1568,227071.453125
1569,126352.9609375
1570,121183.6171875
1571,127265.0859375
1572,150416.6875
1573,263552.65625
1574,102556.96875
1575,228030.078125
1576,204317.359375
1577,202673.453125
1578,133492.734375
1579,150781.625
1580,180903.65625
1581,168484.25
1582,128290.3203125
1583,354043.90625
1584,233967.484375
1585,142118.828125
1586,68000.6015625
1587,87326.890625
1588,168745.953125
1589,102612.515625
1590,133427.84375
1591,97241.59375
1592,92954.0859375
1593,110570.53125
1594,143396.125
1595,120076.3046875
1596,243214.25
1597,164670.046875
1598,225098.59375
1599,180003.984375
1600,179243.984375
1601,89618.921875
1602,129014.5546875
1603,77881.1015625
1604,266197
1605,263336.78125
1606,159315.546875
1607,173333.1875
1608,199237.28125
1609,203376.890625
1610,158128.09375
1611,131683.609375
1612,164783.171875
1613,162567.921875
1614,131371.609375
1615,92699.1640625
1616,74389.7421875
1617,94219.8671875
1618,114529.2109375
1619,139215.359375
1620,194647.03125
1621,147508.046875
1622,130508.5625
1623,268683.40625
1624,215169.203125
1625,133713.09375
1626,156968.78125
1627,184379.203125
1628,270310
1629,194485.953125
1630,402105.28125
1631,224030.625
1632,229462.578125
1633,184916.421875
1634,187531.515625
1635,195751.453125
1636,166354.359375
1637,190466.609375
1638,207279.625
1639,177741.125
1640,259774.28125
1641,169083.96875
1642,228113.515625
1643,227641.734375
1644,210174.390625
1645,179156.34375
1646,159293.234375
1647,160053.890625
1648,140742.25
1649,134015.546875
1650,127361.5546875
1651,128212.9296875
1652,102339.375
1653,101662.8359375
1654,142520.140625
1655,133899.984375
1656,142671.53125
1657,145428.515625
1658,141411.359375
1659,121596.5859375
1660,162551.859375
1661,523535.125
1662,404820.1875
1663,406019.125
1664,427477
1665,330426.0625
1666,354073.09375
1667,375841.4375
1668,339889.9375
1669,282494.03125
1670,338655.34375
1671,269027.5625
1672,512897.71875
1673,297814.78125
1674,261502.890625
1675,189333.296875
1676,197532.546875
1677,223977.890625
1678,506942.40625
1679,424545.75
1680,309587.15625
1681,247965.28125
1682,324206.1875
1683,171281.484375
