"Id","SalePrice"
1461,124883.032096676
1462,153214.531999003
1463,178410.379810781
1464,183379.557706525
1465,191189.259440687
1466,181386.558392785
1467,170885.742645861
1468,175921.617038885
1469,180518.744395162
1470,121996.974810458
1471,200141.997461793
1472,93375.3836614389
1473,97708.6748643223
1474,154099.391949685
1475,126088.118006062
1476,377337.544992233
1477,247301.082703745
1478,304187.227583838
1479,257774.232474536
1480,457185.731791543
1481,302357.612358195
1482,205335.968932447
1483,179118.260065862
1484,173100.701565981
1485,173869.631726097
1486,194296.942407766
1487,314312.873783858
1488,221982.215647119
1489,207520.862954355
1490,207516.851590384
1491,190206.057682323
1492,91113.5864516043
1493,177787.130665238
1494,302658.856804542
1495,294798.875569249
1496,231352.98625299
1497,186287.187356168
1498,155491.584307243
1499,153217.943008975
1500,159963.938702855
1501,172528.792973855
1502,159235.557596094
1503,282663.437917287
1504,230651.262722637
1505,213941.411668209
1506,179651.615389509
1507,232744.519328081
1508,191687.32600462
1509,161098.721134947
1510,152310.319667416
1511,150033.188176445
1512,167053.949527229
1513,145378.655072917
1514,156370.484770019
1515,184763.321885979
1516,157546.062885724
1517,152102.231363453
1518,133680.919625996
1519,223288.676755148
1520,138583.145822683
1521,144505.163319408
1522,160825.075401142
1523,116632.716782649
1524,123489.290831217
1525,127513.320802225
1526,126337.644723968
1527,104860.61401831
1528,128404.811194034
1529,142167.353777903
1530,165765.184386453
1531,127907.602173776
1532,105037.982037578
1533,138090.24337141
1534,116706.083846856
1535,147653.290220776
1536,116255.751740677
1537,77270.4819267313
1538,155120.360184238
1539,208374.248538273
1540,110636.726922273
1541,146618.472242145
1542,139686.628183966
1543,193034.300998049
1544,80418.265455382
1545,102675.874326516
1546,125301.800747118
1547,137879.953759081
1548,127756.961008883
1549,115898.579324705
1550,140587.761962226
1551,116335.781293691
1552,138378.737292634
1553,138668.102115116
1554,113363.200430524
1555,163932.068687576
1556,94027.334898497
1557,109298.434925576
1558,90294.5377005416
