"Id","SalePrice"
1461,112655.771090938
1462,162065.710175538
1463,200304.306756256
1464,199443.655066916
1465,173141.015784459
1466,172569.214921687
1467,179840.311115545
1468,166935.183428861
1469,202002.063233436
1470,124179.524593093
1471,198548.145092464
1472,98311.0317944729
1473,102384.485345774
1474,141729.612152806
1475,104550.816009574
1476,341740.162055764
1477,253638.802572994
1478,289885.638570075
1479,291296.202103852
1480,441039.290699709
1481,328725.007087115
1482,210879.688918451
1483,179763.607210958
1484,165503.642340153
1485,183054.87998334
1486,198169.614831163
1487,313658.379829948
1488,243509.823918459
1489,203589.943648834
1490,238839.760340463
1491,200325.681481602
1492,86946.9323946996
1493,186529.23568799
1494,282944.843023338
1495,285580.407290235
1496,239850.745984189
1497,185948.996454033
1498,171025.303607605
1499,168254.764752074
1500,165349.540191804
1501,196806.438582455
1502,149380.967686644
1503,296959.946234809
1504,239826.064370538
1505,232498.273105387
1506,197117.014917476
1507,269766.961643126
1508,212811.30765057
1509,149731.883617679
1510,155791.093865967
1511,150627.495267617
1512,167939.796646278
1513,142591.020771798
1514,180041.443836938
1515,215283.732727048
1516,145417.297049393
1517,170270.356625732
1518,123457.682254928
1519,237160.624053965
1520,136012.57506957
1521,140773.538356867
1522,175252.138099406
1523,118839.479812429
1524,125050.829940997
1525,116375.883881749
1526,108367.4057635
1527,110848.192974138
1528,131783.832380554
1529,142517.318031344
1530,193895.665741585
1531,138254.873444722
1532,95401.084519901
1533,150606.165963784
1534,126002.379869527
1535,161921.300050711
1536,103973.105657026
1537,92458.3019371255
1538,147387.426903122
1539,190974.322913197
1540,121499.710287127
1541,150512.279929945
1542,145819.795784271
1543,192941.741144094
1544,82019.4431716207
1545,114932.024489917
1546,129117.839868386
1547,128106.135071237
1548,131139.116691079
1549,117202.203052795
1550,127131.255993827
1551,115368.887549945
1552,143683.672400112
1553,141954.057383329
1554,117583.228820072
1555,162428.052360985
1556,100862.640031119
1557,104060.099556659
1558,99705.7486649636
1559,104746.120878166
1560,128651.076066213
1561,154815.303286151
1562,134416.147649479
1563,124873.376942198
1564,174434.101915119
1565,145476.778599129
1566,249936.816404779
1567,76389.3487408773
1568,241467.493798691
1569,157249.276587459
1570,130473.829535435
1571,119823.20338618
1572,152542.783546465
1573,260582.502364752
1574,132617.479683686
1575,234740.111164155
1576,247916.994537444
1577,179772.74270018
1578,134733.023472005
1579,160747.955168063
1580,190758.652084476
1581,161767.067599161
1582,125944.774012212
1583,321898.196366359
1584,220280.677577955
1585,143911.090040755
1586,73967.611895859
1587,100369.534704827
1588,162216.360881533
1589,94583.88910491
1590,130123.806210304
1591,96493.0004072889
1592,127833.962386095
1593,105314.612063996
1594,165451.111549561
1595,127111.959140879
1596,233404.161722569
1597,196481.200562289
1598,203484.955443178
1599,173380.031308725
1600,156156.904386847
1601,74045.637050394
1602,113973.012220576
1603,92557.9411507955
1604,267479.605306724
1605,249512.396706111
1606,162779.448244629
1607,181588.458574345
1608,215733.50609706
1609,181316.256383589
1610,158720.807934177
1611,139736.854870197
1612,183612.250984834
1613,174948.978966063
1614,137508.593329471
1615,97277.2093532608
1616,84442.494721107
1617,100389.335662797
1618,127007.208047704
1619,141455.695892194
1620,195334.927419029
1621,144385.895254482
1622,134791.064177487
1623,264214.972586592
1624,236658.099123278
1625,121083.671697334
1626,171998.26068126
1627,195781.75290853
1628,288464.186763256
1629,172507.90246391
1630,338683.676726257
1631,208071.040254713
1632,228269.553571454
1633,167419.736358121
1634,195152.971502737
1635,179915.904236099
1636,144920.59812835
1637,211303.836688013
1638,192559.407497449
1639,183382.50648091
1640,247116.745763348
1641,183973.522102424
1642,241317.762369584
1643,214462.698495122
1644,222809.998457279
1645,197335.874420607
1646,154599.318158607
1647,147197.255200542
1648,131609.178277326
1649,141868.666495108
1650,117825.576339708
1651,126112.366806489
1652,102652.779436363
1653,104133.959590624
1654,139557.50167404
1655,128786.459470214
1656,139528.511770627
1657,149625.245555507
1658,147914.013312556
1659,121137.192931456
1660,170086.712709449
1661,408658.342634171
1662,371678.695722801
1663,366997.313910654
1664,430072.150902554
1665,292297.566006495
1666,331419.808905795
1667,368015.615141052
1668,332946.518237723
1669,293793.358505441
1670,327726.591385807
1671,279525.819504437
1672,406265.758931513
1673,294320.952339085
1674,258062.641287158
1675,205656.898603446
1676,211226.650449563
1677,224870.350849451
1678,432060.261003335
1679,384420.727051545
1680,321402.339835692
1681,238737.742252315
1682,317220.539610596
1683,186273.603461835
1684,172874.797707547
1685,179352.109504712
1686,167955.766482368
1687,167130.259483323
1688,192008.179935317
1689,199404.970287587
1690,199850.135463382
1691,184055.590811314
1692,266954.208014584
1693,166711.206645714
1694,185742.438321137
1695,156215.148540707
1696,280920.13170219
1697,162496.039237308
1698,339713.832244263
1699,304618.571605112
1700,255361.739951448
1701,270495.755051472
1702,252447.044807801
1703,243862.586217525
1704,292556.15885118
1705,239136.090854177
1706,396698.185216402
1707,214437.621871516
1708,203379.226473072
1709,256872.067848269
1710,222426.948820442
1711,278913.510176651
1712,262903.074119543
1713,279671.535151898
1714,226019.396487378
1715,207546.593740106
1716,186483.886134731
1717,177055.969849245
1718,144303.279833667
1719,213610.64298613
1720,245062.779064073
1721,169233.060801081
1722,137814.072728
1723,167503.605967178
1724,218608.511156156
1725,239357.064639687
1726,185966.023862625
1727,155242.72044324
1728,170825.254343994
1729,166540.064410483
1730,161832.643777427
1731,116527.327030415
1732,133043.503464288
1733,114758.260183039
1734,115681.493518988
1735,124020.692981386
1736,108953.035912459
1737,305601.136721313
1738,232288.477909052
1739,286938.912905058
1740,241952.288536917
1741,212611.197750569
1742,180865.956235021
1743,181120.837313505
1744,295475.373462752
1745,214010.402216871
1746,194178.499590178
1747,214966.870926793
1748,229990.945089392
1749,149160.986622524
1750,135961.393042827
1751,238357.000215631
1752,118405.267140122
1753,157533.72094163
1754,196386.654302645
1755,178139.211596679
1756,122353.322274949
1757,118148.599214597
1758,159234.555284106
1759,167687.085595441
1760,168347.43261606
1761,161890.814475829
1762,182017.375160047
1763,170371.691242223
1764,112374.595933362
1765,181298.214783568
1766,173890.397145994
1767,214637.310314517
1768,145441.766028716
1769,155358.940462156
1770,144284.259559594
1771,128780.352951344
1772,139196.196459561
1773,122713.527532248
1774,169474.697548227
1775,134394.426051887
1776,110902.75696186
1777,105459.534677301
1778,148444.014075856
1779,122419.423963067
1780,169039.057282521
1781,123100.016254059
1782,98277.4338614341
1783,144434.407025642
1784,105462.60426454
1785,116731.974709447
1786,149282.313830859
1787,146217.87473641
1788,78853.2059684178
1789,95986.2990819167
1790,85033.080776872
1791,210900.235378069
1792,153445.666799103
1793,139986.170015486
1794,151458.946708419
1795,126925.023121554
1796,122463.59548587
1797,118150.302061063
1798,120980.396279008
1799,107539.543036143
1800,126257.28884138
1801,136925.808972672
1802,129239.896571556
1803,151882.130120889
1804,141665.52459511
1805,132779.504166716
1806,121774.819364279
1807,128212.158346817
1808,121043.570398337
1809,111067.834360702
1810,136013.471506148
1811,96577.8930982394
1812,107478.582138126
1813,128525.872489947
1814,90033.7181558774
1815,62801.421450275
1816,94208.7390824611
1817,114402.796998988
1818,165886.666045911
1819,132047.360442024
1820,68480.140427642
1821,111130.863535628
1822,147932.827292244
1823,52971.4189138157
1824,126909.056018277
1825,128414.688579681
1826,103011.625656886
1827,105624.65540495
1828,133741.56849343
1829,123750.3995172
1830,136015.963223834
1831,150596.122187351
1832,121845.444786605
1833,130148.714166669
1834,121061.120113705
1835,124003.953942015
1836,132598.632203449
1837,94868.1285455431
1838,117245.764679417
1839,111101.171854022
1840,158778.129163182
1841,147341.72225202
