"Id","SalePrice"
1461,113748.264580192
1462,153096.180333613
1463,178914.732621835
1464,196997.071100841
1465,201589.629355618
1466,170658.40747725
1467,182898.05625429
1468,162286.101921539
1469,197726.088580162
1470,117741.605610851
1471,189685.826973969
1472,99341.3517014142
1473,96804.9271869417
1474,146206.452846063
1475,111352.125033635
1476,354144.709345116
1477,248239.628914519
1478,303410.801764508
1479,305542.830375047
1480,444652.907529992
1481,326410.395111783
1482,218431.644593593
1483,180181.728379921
1484,162992.170817818
1485,196972.362653278
1486,196471.612935409
1487,325745.700180612
1488,239622.583492599
1489,190377.523165052
1490,223354.35228336
1491,196633.281982151
1492,90841.6848441686
1493,186063.240155594
1494,298465.24779604
1495,297769.14233148
1496,230407.543345196
1497,182859.018211126
1498,173091.409301404
1499,166367.748362813
1500,158820.918229206
1501,173098.744828791
1502,152500.528118434
1503,277238.855496731
1504,241912.927337786
1505,221669.897319299
1506,190042.481546537
1507,235067.210730791
1508,201538.640911825
1509,167804.834814742
1510,143942.53770147
1511,149810.290406704
1512,169306.761780106
1513,152880.406369833
1514,148412.910696902
1515,207621.282680926
1516,157443.925950227
1517,174146.510197268
1518,133685.822704377
1519,207549.436443835
1520,126881.043911718
1521,129727.965023844
1522,175014.357658669
1523,111817.636602262
1524,128526.959378041
1525,119838.297043104
1526,114392.262409831
1527,110107.334044559
1528,143292.44532964
1529,150374.554682297
1530,187529.940874181
1531,112765.596734381
1532,96801.6468638649
1533,142670.8300744
1534,125800.452100655
1535,144820.038998966
1536,107612.072087428
1537,63688.1789095687
1538,145831.048485681
1539,203528.565217682
1540,97558.0921860966
1541,149110.617128436
1542,135133.165728666
1543,174682.106787569
1544,86672.4626336527
1545,116635.626019169
1546,138521.686714592
1547,127350.942415843
1548,135240.106827321
1549,120270.542825567
1550,131152.360911011
1551,107416.093497516
1552,122623.125677937
1553,139380.971147891
1554,118223.24024006
1555,155968.700296764
1556,96189.2402021414
1557,106019.521528731
1558,104973.899973393
1559,62435.2028700718
1560,140545.217132582
1561,120194.826113455
1562,130965.59083786
1563,117537.90706776
1564,156096.849884967
1565,152011.534630827
1566,235792.073753477
1567,80308.5774999269
1568,225174.592869013
1569,121710.445730602
1570,140471.660080182
1571,129097.515489667
1572,137814.620006378
1573,228818.076952747
1574,120074.068338316
1575,214857.704160636
1576,241870.936286212
1577,178997.170914032
1578,152817.52333281
1579,144025.339209752
1580,197612.24816536
1581,155534.05745439
1582,125913.281342984
1583,274822.746432358
1584,212254.79643703
1585,137245.638443051
1586,67829.1870648601
1587,103929.989204099
1588,144221.309919816
1589,97653.5607414711
1590,133435.212522016
1591,90896.2929147054
1592,118157.370005024
1593,124148.802392872
1594,129034.788037101
1595,109607.427409299
1596,216833.109588455
1597,195285.535158424
1598,234560.776190406
1599,170243.171995801
1600,160596.813007187
1601,67315.5291687743
1602,113543.907967977
1603,68868.0332615287
1604,244131.152359967
1605,244679.321881396
1606,170473.718018235
1607,173807.028956714
1608,217183.374167102
1609,181156.554752177
1610,152268.328030467
1611,144988.205376441
1612,174055.916480987
1613,160215.069195164
1614,119300.564848141
1615,94575.7245275688
1616,81172.7189714405
1617,95093.1017128915
1618,126309.14056131
1619,138890.289658372
1620,151735.681515294
1621,141928.735093188
1622,139822.469788847
1623,255899.071695126
1624,211732.710751904
1625,119750.748505491
1626,172522.680300089
1627,189012.814690125
1628,281937.399470381
1629,188662.100141131
1630,336942.31261983
1631,236144.612522979
1632,251167.757387429
1633,178247.088895702
1634,186355.078683417
1635,177380.13946739
1636,155512.195024599
1637,189100.744084514
1638,185220.52942275
1639,193058.978840704
1640,252249.164504604
1641,186404.217093802
1642,245323.842178095
1643,214265.820947231
1644,235975.12065404
1645,185847.250986314
1646,162976.007223152
1647,163179.106414439
1648,130206.499691644
1649,139186.523752466
1650,112566.723404685
1651,122726.855271413
1652,100926.924788987
1653,103868.287928638
1654,144760.9480835
1655,134613.7388578
1656,141398.875776306
1657,145707.607554717
