"Id","SalePrice"
1461,130135.307084492
1462,148004.402238514
1463,189725.109691433
1464,210920.397657756
1465,175585.51811848
1466,162727.013734933
1467,176797.598513841
1468,158210.546849218
1469,210780.643057251
1470,114067.885905308
1471,177572.921671535
1472,100032.987438867
1473,99923.8330667904
1474,139525.926435762
1475,110839.698544747
1476,350444.028880509
1477,250863.509974205
1478,318173.877056536
1479,309643.165745596
1480,363322.113605643
1481,327310.509712843
1482,213318.658973087
1483,162738.126802222
1484,158271.540794355
1485,186546.710078757
1486,182052.680058789
1487,322831.014469059
1488,244327.764525102
1489,193825.529766488
1490,247553.066771979
1491,195648.9077883
1492,103664.667239191
1493,183843.393958399
1494,278654.362105073
1495,296683.713969477
1496,238514.924482737
1497,181076.660684744
1498,194093.793485383
1499,146175.510667986
1500,147971.725202866
1501,176712.211718821
1502,135436.700210207
1503,289235.755907334
1504,243345.019932112
1505,233257.82242694
1506,193146.786715829
1507,243133.347599396
1508,202831.480891026
1509,159136.047064645
1510,142027.331036695
1511,157169.97501225
1512,162335.71778122
1513,138327.659590457
1514,145258.500278662
1515,211001.19179172
1516,145884.289639606
1517,184598.234703617
1518,128953.676060684
1519,199769.818951471
1520,126134.417372621
1521,123244.368314016
1522,175604.429504935
1523,114437.611977708
1524,118620.254837584
1525,116558.785526055
1526,115513.8928593
1527,108392.851032475
1528,136652.84833206
1529,147297.772255866
1530,200260.639384109
1531,107723.184340088
1532,99244.6469418915
1533,144573.702682173
1534,115667.269229164
1535,142623.014956952
1536,108663.594465899
1537,91727.5571792688
1538,121726.098107477
1539,221897.256920966
1540,95298.3384278068
1541,140927.847711569
1542,146713.561600363
1543,208649.536314318
1544,98335.4094339365
1545,119965.650766338
1546,133452.326571772
1547,140639.034018517
1548,137997.505816013
1549,120238.363173378
1550,136694.252937807
1551,107401.175665862
1552,123289.996895903
1553,115760.798981303
1554,119389.516595428
1555,157484.065359423
1556,95443.7603677877
1557,101856.946346912
1558,100525.593795228
1559,91575.5617106917
1560,126450.725375506
1561,106813.678268591
1562,135594.972672538
1563,117703.073811876
1564,155249.059829151
1565,146843.039848641
1566,248288.937175367
1567,94872.3034915195
1568,238636.152799089
1569,132151.537039425
1570,135879.70094599
1571,118723.572662574
1572,149263.004530976
1573,220447.767978909
1574,107792.630499475
1575,229877.897830674
1576,182707.076497345
1577,171025.822617899
1578,134998.811083246
1579,158146.239883059
1580,200542.293520975
1581,154520.122649655
1582,128310.870726918
1583,288245.163298792
1584,212451.751473506
1585,128720.522170954
1586,92782.4269289718
1587,109607.071988669
1588,151235.278965405
1589,98018.7573546194
1590,140044.697065626
1591,100585.849382293
1592,110565.65868392
1593,123344.770775015
1594,111644.071160876
1595,104033.054502112
1596,228789.455841138
1597,220065.7640543
1598,252123.462507756
1599,162991.309437608
1600,149151.643628391
1601,93435.2964982436
1602,117509.865931001
1603,96032.4356483063
1604,250289.862981402
1605,238192.324867945
1606,167157.870075615
1607,149166.828533202
1608,205222.187157799
1609,166785.306418711
1610,147530.851076361
1611,139336.404846053
1612,179632.337929301
1613,168717.443378472
1614,106122.414449323
1615,96143.1449308052
1616,94168.2278594826
1617,98540.7458990889
1618,143165.451089291
1619,133241.710938526
1620,130335.263877378
1621,135976.56934243
1622,131777.512427892
1623,254650.849814114
1624,203840.773842609
1625,114302.098518594
1626,161549.416750611
1627,192730.213536887
1628,287206.160653402
1629,202971.504849008
1630,324326.777556659
1631,256827.499575599
1632,251767.044427173
1633,171337.156369552
1634,191031.306723496
1635,170144.161363656
1636,152792.537799067
1637,205473.913070995
1638,181723.385018479
1639,195226.208898734
1640,253182.875452098
1641,186980.44356919
1642,282982.978723558
1643,242372.589987709
1644,254853.884612129
1645,209757.639301445
1646,152650.222716147
1647,144740.080590817
1648,120895.845642786
1649,133726.158874314
1650,114020.755464029
1651,121571.177296285
1652,101813.482312897
1653,103205.823544175
1654,144081.916626093
1655,128718.865722488
1656,136972.691490327
1657,149229.669056932
1658,139133.548855937
1659,121333.811631702
1660,159544.623105621
1661,362280.14453864
1662,344732.945580898
1663,355774.416196215
1664,362966.071010608
1665,343516.652216848
1666,327030.998892273
1667,340367.213535388
1668,346381.600832054
1669,314255.756932961
1670,348363.55786006
1671,262052.731363611
1672,345624.748326028
1673,286181.777983074
1674,251106.074232063
1675,199490.440820435
1676,190097.629642616
1677,223016.727605252
1678,361804.942599766
1679,342007.203032085
1680,344298.749075277
1681,320424.895215069
1682,319515.155879772
1683,189523.25701565
1684,170464.659353464
1685,161631.34346053
1686,173243.450450037
1687,158317.832430939
1688,185401.451904817
1689,182292.24028515
1690,187921.780187318
1691,173684.8713404
1692,258640.760338037
1693,169925.663120447
1694,183760.526315305
1695,175755.173943643
1696,282296.364439673
1697,183116.290618434
1698,330001.988988298
1699,305625.882279253
1700,274497.225521636
1701,283934.80232448
1702,239483.217235255
1703,245198.934382052
1704,269782.144174413
1705,238080.765782874
1706,359527.106486889
1707,205640.034982059
1708,201723.529990572
1709,270037.436379207
1710,234017.569462758
1711,292897.797776343
1712,262055.410851273
1713,285518.739621284
1714,224987.20614261
1715,212151.770604145
1716,181415.649425591
1717,169272.889975886
1718,134075.510670944
1719,202607.721535149
1720,243419.324793808
1721,146424.959981619
1722,118891.544648209
1723,148576.993689245
1724,200863.184083964
1725,239341.138826918
1726,173484.11951711
1727,141944.099331165
1728,148287.516725654
1729,179854.682582363
1730,143822.074851256
1731,113882.981480679
1732,122606.851178486
1733,111976.13036276
1734,119039.301181817
1735,112737.215575769
1736,113717.944402773
1737,311336.35529351
1738,291643.487461271
1739,247088.484150337
1740,209216.636304266
1741,189791.775704863
1742,176279.043141469
1743,180178.717382408
1744,346885.489723548
1745,199963.860919606
1746,179203.462486129
1747,243583.295436119
1748,217236.053233912
1749,141457.244569108
1750,127321.621664887
1751,255412.083498321
1752,116755.953499704
1753,141094.419443637
1754,178663.964686602
1755,170539.914221481
1756,123832.751679418
1757,120296.196303183
1758,139224.928975897
1759,172175.122908798
1760,161776.991017385
1761,131284.148753105
1762,168795.116653948
1763,195387.3442862
1764,112422.228780212
1765,136217.772923758
1766,181449.590423616
1767,230276.357252215
1768,132776.622775393
1769,179022.802648307
1770,137075.933841954
1771,119683.136259744
1772,116996.229761707
1773,119310.636607388
1774,134185.450439583
1775,135507.350229003
1776,115323.831373372
1777,106985.322626321
1778,134123.954858535
1779,116263.728072376
1780,177046.98157006
1781,125684.022609878
1782,100302.025934573
1783,140720.344387335
1784,102403.299579684
1785,117914.243247894
1786,129850.474677887
1787,147217.125945841
1788,92061.7668282613
1789,100170.757041197
1790,98725.0080529643
1791,185315.205228942
1792,160164.737096119
1793,127279.256924974
1794,148325.182055876
1795,129651.059319626
1796,109611.597937632
1797,105627.523348477
1798,119981.029225737
1799,111293.002962587
1800,127764.545340226
1801,133082.658318782
1802,120042.944981868
1803,147050.199980946
1804,127967.773563486
1805,130909.678330332
1806,115389.747401645
1807,113017.01619711
1808,116791.06117987
1809,109129.519434543
1810,130821.990315267
1811,94019.5598023218
1812,96757.7633891973
1813,132623.735847561
1814,102859.385703807
1815,91237.1311662345
