"Id","SalePrice"
1461,126176.399874672
1462,162489.145616464
1463,186287.127040177
1464,185718.158337013
1465,209265.421502237
1466,171185.175970005
1467,175529.806821518
1468,164522.707117197
1469,196954.024369729
1470,125381.925530491
1471,178596.580737139
1472,88024.5696145518
1473,96415.4718257068
1474,152372.991070833
1475,137964.426744669
1476,391723.921948211
1477,259422.940259181
1478,279077.77957883
1479,294153.49338112
1480,531666.099954507
1481,321082.215135482
1482,221906.661578597
1483,181029.272628016
1484,169001.994407471
1485,184164.153898034
1486,191344.866719484
1487,318278.985997789
1488,236043.109155326
1489,204162.375229537
1490,219413.012798616
1491,189209.662240206
1492,110261.832301619
1493,191210.427268754
1494,286490.921339246
1495,296127.461838143
1496,242727.399577846
1497,192909.786445835
1498,169937.115309569
1499,169819.808017033
1500,153657.43791353
1501,169342.474365601
1502,173121.782901495
1503,283490.538556477
1504,242701.888941333
1505,218526.155433194
1506,190691.551463106
1507,229989.546993255
1508,198229.790046174
1509,171888.704044315
1510,146550.138114118
1511,144488.601008777
1512,169351.743708831
1513,138208.793857194
1514,167590.180408213
1515,192223.374131833
1516,151826.053065474
1517,157327.836914436
1518,140460.39450914
1519,198788.836882079
1520,136299.392699241
1521,140143.080970238
1522,164471.169343202
1523,110680.928970518
1524,117127.04657607
1525,123216.747252267
1526,121272.783987523
1527,109767.935465471
1528,131180.102197371
1529,144685.881945888
1530,178450.16608156
1531,123207.419054469
1532,108517.211893354
1533,144973.9731481
1534,114402.764063616
1535,151747.026666256
1536,104388.351373952
1537,68989.3908513003
1538,153582.099301424
1539,234313.293868076
1540,96445.3851946702
1541,138545.408292101
1542,133773.583893198
1543,202579.907347998
1544,91634.518693945
1545,118321.167213841
1546,133853.69124255
1547,127859.004236201
1548,130319.197176164
1549,124231.232757981
1550,138563.599561219
1551,110028.464023419
1552,141407.203665264
1553,141597.551875469
1554,110213.858505446
1555,186626.808558508
1556,108601.783911061
1557,105970.885032565
1558,101472.433332032
1559,107571.283769277
1560,132664.531729958
1561,141787.97189445
1562,129333.219340264
1563,119335.234110298
1564,165930.879425039
1565,144978.370500333
1566,244122.323403507
1567,84331.675330657
1568,228015.527448134
1569,128024.305906635
1570,143917.546648402
1571,120689.577139018
1572,140370.61948558
1573,254873.797919154
1574,107958.128357628
1575,233764.966745863
1576,217005.944241633
1577,196514.907873667
1578,153104.569878238
1579,156350.551443955
1580,191504.397415015
1581,148649.819033683
1582,141262.366157803
1583,296690.716992138
1584,221899.751464289
1585,147990.679132727
1586,73932.1357249328
